node_id	patch_id	donor_id	region	section_id	x	y	n_cells	mean_n_transcripts	mapped_confidence_mean	dominant_mapped_cell_type	dominant_mapped_cell_type_fraction	celltype_fraction__unknown
H20.33.012__1417643111__12_9	H20.33.012__1417643111__12_9	H20.33.012	CN	1417643111	1871.3740234375	1434.3784005301338	28	283.4642857142857		unknown	1.0	1.0
H20.33.012__1417643111__13_11	H20.33.012__1417643111__13_11	H20.33.012	CN	1417643111	2019.601687167553	1729.997540413065	47	274.468085106383		unknown	1.0	1.0
H20.33.012__1417643111__13_10	H20.33.012__1417643111__13_10	H20.33.012	CN	1417643111	2011.8930078125	1575.2616162109375	25	363.44		unknown	1.0	1.0
H20.33.012__1417643111__15_9	H20.33.012__1417643111__15_9	H20.33.012	CN	1417643111	2337.1851494367734	1436.9312460256178	43	306.5813953488372		unknown	1.0	1.0
H20.33.012__1417643111__4_11	H20.33.012__1417643111__4_11	H20.33.012	CN	1417643111	676.6394676795372	1739.8819204477163	26	363.34615384615387		unknown	1.0	1.0
H20.33.012__1417643111__7_11	H20.33.012__1417643111__7_11	H20.33.012	CN	1417643111	1118.1446621981534	1729.1644797585227	55	187.65454545454546		unknown	1.0	1.0
H20.33.012__1417643111__6_11	H20.33.012__1417643111__6_11	H20.33.012	CN	1417643111	983.7157465616862	1727.9591725667317	48	142.64583333333334		unknown	1.0	1.0
H20.33.012__1417643111__12_12	H20.33.012__1417643111__12_12	H20.33.012	CN	1417643111	1879.5161593967014	1872.1699245876737	45	149.3111111111111		unknown	1.0	1.0
H20.33.012__1417643111__15_13	H20.33.012__1417643111__15_13	H20.33.012	CN	1417643111	2325.642556423611	2031.4709309895834	45	201.8		unknown	1.0	1.0
H20.33.012__1417643111__14_16	H20.33.012__1417643111__14_16	H20.33.012	CN	1417643111	2174.518370093369	2470.384717987805	41	185.8780487804878		unknown	1.0	1.0
H20.33.012__1417643111__14_13	H20.33.012__1417643111__14_13	H20.33.012	CN	1417643111	2180.7033447265626	2028.3578735351562	40	146.575		unknown	1.0	1.0
H20.33.012__1417643111__9_12	H20.33.012__1417643111__9_12	H20.33.012	CN	1417643111	1431.0387787690033	1877.090523384713	37	212.35135135135135		unknown	1.0	1.0
H20.33.012__1417643111__16_12	H20.33.012__1417643111__16_12	H20.33.012	CN	1417643111	2480.1114038927803	1858.3803542564656	29	325.37931034482756		unknown	1.0	1.0
H20.33.012__1417643111__15_12	H20.33.012__1417643111__15_12	H20.33.012	CN	1417643111	2318.4535505022322	1872.1954136439733	35	188.42857142857142		unknown	1.0	1.0
H20.33.012__1417643111__15_11	H20.33.012__1417643111__15_11	H20.33.012	CN	1417643111	2326.047355143229	1735.0723999023437	30	248.2		unknown	1.0	1.0
H20.33.012__1417643111__14_11	H20.33.012__1417643111__14_11	H20.33.012	CN	1417643111	2181.8747314453126	1718.1921813964843	20	250.35		unknown	1.0	1.0
H20.33.012__1417643111__10_14	H20.33.012__1417643111__10_14	H20.33.012	CN	1417643111	1575.0575764973958	2172.6034884982637	54	263.5925925925926		unknown	1.0	1.0
H20.33.012__1417643111__6_15	H20.33.012__1417643111__6_15	H20.33.012	CN	1417643111	984.9300944010416	2329.7280544704863	27	266.44444444444446		unknown	1.0	1.0
H20.33.012__1417643111__8_16	H20.33.012__1417643111__8_16	H20.33.012	CN	1417643111	1270.9533615112305	2498.968231201172	16	375.375		unknown	1.0	1.0
H20.33.012__1417643111__6_12	H20.33.012__1417643111__6_12	H20.33.012	CN	1417643111	998.7582565833783	1859.4608785695043	29	148.0		unknown	1.0	1.0
H20.33.012__1417643111__6_14	H20.33.012__1417643111__6_14	H20.33.012	CN	1417643111	972.5214172363281	2153.2334106445314	20	333.85		unknown	1.0	1.0
H20.33.012__1417643111__5_13	H20.33.012__1417643111__5_13	H20.33.012	CN	1417643111	843.1453008237092	2017.5984045940897	23	456.4347826086956		unknown	1.0	1.0
H20.33.012__1417643111__6_13	H20.33.012__1417643111__6_13	H20.33.012	CN	1417643111	972.1023989076967	2024.3995135271991	27	446.51851851851853		unknown	1.0	1.0
H20.33.012__1417643111__6_16	H20.33.012__1417643111__6_16	H20.33.012	CN	1417643111	970.6042338526527	2477.187517033067	43	163.02325581395348		unknown	1.0	1.0
H20.33.012__1417643111__5_14	H20.33.012__1417643111__5_14	H20.33.012	CN	1417643111	805.2048781374667	2170.4434061253323	47	211.2127659574468		unknown	1.0	1.0
H20.33.012__1417643111__27_24	H20.33.012__1417643111__27_24	H20.33.012	CN	1417643111	4107.891333007812	3667.9574381510415	30	322.73333333333335		unknown	1.0	1.0
H20.33.012__1417643111__28_25	H20.33.012__1417643111__28_25	H20.33.012	CN	1417643111	4293.723815917969	3824.0840861002603	24	324.5833333333333		unknown	1.0	1.0
H20.33.012__1417643111__25_25	H20.33.012__1417643111__25_25	H20.33.012	CN	1417643111	3817.7510904947917	3826.634309895833	15	330.4		unknown	1.0	1.0
H20.33.012__1417643111__25_24	H20.33.012__1417643111__25_24	H20.33.012	CN	1417643111	3845.274571010045	3698.906808035714	14	168.07142857142858		unknown	1.0	1.0
H20.33.012__1417643111__26_23	H20.33.012__1417643111__26_23	H20.33.012	CN	1417643111	3977.469004313151	3528.821248372396	24	323.125		unknown	1.0	1.0
H20.33.012__1417643111__27_22	H20.33.012__1417643111__27_22	H20.33.012	CN	1417643111	4108.407562255859	3360.296142578125	24	207.625		unknown	1.0	1.0
H20.33.012__1417643111__25_26	H20.33.012__1417643111__25_26	H20.33.012	CN	1417643111	3825.253984723772	3979.047119140625	28	361.5		unknown	1.0	1.0
H20.33.012__1417643111__28_26	H20.33.012__1417643111__28_26	H20.33.012	CN	1417643111	4271.4454923930925	4006.6124460320725	19	224.8421052631579		unknown	1.0	1.0
H20.33.012__1417643111__40_32	H20.33.012__1417643111__40_32	H20.33.012	CN	1417643111	6095.908158735795	4895.139315518466	22	185.86363636363637		unknown	1.0	1.0
H20.33.012__1417643111__40_34	H20.33.012__1417643111__40_34	H20.33.012	CN	1417643111	6065.557840983073	5162.263346354167	24	270.5416666666667		unknown	1.0	1.0
H20.33.012__1417643111__38_33	H20.33.012__1417643111__38_33	H20.33.012	CN	1417643111	5789.991168478261	5036.255456012228	23	304.5217391304348		unknown	1.0	1.0
H20.33.012__1417643111__40_33	H20.33.012__1417643111__40_33	H20.33.012	CN	1417643111	6088.317429315476	5020.137346540178	21	233.71428571428572		unknown	1.0	1.0
H20.33.012__1417643111__42_30	H20.33.012__1417643111__42_30	H20.33.012	CN	1417643111	6368.24238725142	4574.101207386364	22	283.8181818181818		unknown	1.0	1.0
H20.33.012__1417643111__43_22	H20.33.012__1417643111__43_22	H20.33.012	CN	1417643111	6501.5341796875	3351.647861328125	25	181.4		unknown	1.0	1.0
H20.33.012__1417643111__42_32	H20.33.012__1417643111__42_32	H20.33.012	CN	1417643111	6375.649847066627	4861.493136423938	53	161.54716981132074		unknown	1.0	1.0
H20.33.012__1417643111__41_32	H20.33.012__1417643111__41_32	H20.33.012	CN	1417643111	6244.920587713068	4867.880859375	22	355.59090909090907		unknown	1.0	1.0
H20.33.012__1417643111__44_34	H20.33.012__1417643111__44_34	H20.33.012	CN	1417643111	6684.375658118207	5169.847337805707	23	261.2173913043478		unknown	1.0	1.0
H20.33.012__1417643111__42_34	H20.33.012__1417643111__42_34	H20.33.012	CN	1417643111	6371.31994140625	5183.57267578125	25	287.84		unknown	1.0	1.0
H20.33.012__1417643111__41_34	H20.33.012__1417643111__41_34	H20.33.012	CN	1417643111	6220.130916819853	5178.742618336397	17	285.5882352941176		unknown	1.0	1.0
H20.33.012__1417643111__39_28	H20.33.012__1417643111__39_28	H20.33.012	CN	1417643111	5914.184175037202	4267.473749069941	21	206.52380952380952		unknown	1.0	1.0
H20.33.012__1417643111__38_31	H20.33.012__1417643111__38_31	H20.33.012	CN	1417643111	5784.2755859375	4743.092236328125	20	521.35		unknown	1.0	1.0
H20.33.012__1417643111__39_31	H20.33.012__1417643111__39_31	H20.33.012	CN	1417643111	5935.544503348215	4732.441598074777	28	316.35714285714283		unknown	1.0	1.0
H20.33.012__1417643111__35_27	H20.33.012__1417643111__35_27	H20.33.012	CN	1417643111	5335.656180245535	4122.588518415178	21	403.85714285714283		unknown	1.0	1.0
H20.33.012__1417643111__47_27	H20.33.012__1417643111__47_27	H20.33.012	CN	1417643111	7112.849182128906	4119.83257039388	24	271.125		unknown	1.0	1.0
H20.33.012__1417643111__28_27	H20.33.012__1417643111__28_27	H20.33.012	CN	1417643111	4270.924633789063	4115.930187988281	20	404.05		unknown	1.0	1.0
H20.33.012__1417643111__34_27	H20.33.012__1417643111__34_27	H20.33.012	CN	1417643111	5174.487935384114	4127.805826822917	24	243.54166666666666		unknown	1.0	1.0
H20.33.012__1417643111__35_26	H20.33.012__1417643111__35_26	H20.33.012	CN	1417643111	5315.683367047991	3976.492998395647	28	267.7857142857143		unknown	1.0	1.0
H20.33.012__1417643111__31_25	H20.33.012__1417643111__31_25	H20.33.012	CN	1417643111	4718.457724294355	3819.7405651461695	31	263.8709677419355		unknown	1.0	1.0
H20.33.012__1417643111__39_25	H20.33.012__1417643111__39_25	H20.33.012	CN	1417643111	5939.578169389205	3826.5889892578125	22	260.90909090909093		unknown	1.0	1.0
H20.33.012__1417643111__35_25	H20.33.012__1417643111__35_25	H20.33.012	CN	1417643111	5315.774504009046	3794.157605622944	38	158.31578947368422		unknown	1.0	1.0
H20.33.012__1417643111__31_26	H20.33.012__1417643111__31_26	H20.33.012	CN	1417643111	4747.670973557692	3963.263653094952	13	345.38461538461536		unknown	1.0	1.0
H20.33.012__1417643111__29_26	H20.33.012__1417643111__29_26	H20.33.012	CN	1417643111	4412.152526855469	3984.974599202474	24	364.75		unknown	1.0	1.0
H20.33.012__1417643111__30_25	H20.33.012__1417643111__30_25	H20.33.012	CN	1417643111	4591.287698997641	3801.4690862691627	53	193.58490566037736		unknown	1.0	1.0
H20.33.012__1417643111__30_29	H20.33.012__1417643111__30_29	H20.33.012	CN	1417643111	4570.525405421402	4419.095200047348	33	285.5151515151515		unknown	1.0	1.0
H20.33.012__1417643111__28_33	H20.33.012__1417643111__28_33	H20.33.012	CN	1417643111	4265.376048900463	5022.7110279224535	27	249.8148148148148		unknown	1.0	1.0
H20.33.012__1417643111__30_30	H20.33.012__1417643111__30_30	H20.33.012	CN	1417643111	4588.02162109375	4575.99083984375	25	263.8		unknown	1.0	1.0
H20.33.012__1417643111__33_33	H20.33.012__1417643111__33_33	H20.33.012	CN	1417643111	5016.368717447916	5034.618912760417	15	327.53333333333336		unknown	1.0	1.0
H20.33.012__1417643111__35_31	H20.33.012__1417643111__35_31	H20.33.012	CN	1417643111	5318.755338541667	4740.4126953125	30	203.3		unknown	1.0	1.0
H20.33.012__1417643111__31_31	H20.33.012__1417643111__31_31	H20.33.012	CN	1417643111	4718.319247159091	4728.17997602983	22	302.6363636363636		unknown	1.0	1.0
H20.33.012__1417643111__31_30	H20.33.012__1417643111__31_30	H20.33.012	CN	1417643111	4726.02488111413	4577.764308763587	23	277.0		unknown	1.0	1.0
H20.33.012__1417643111__38_42	H20.33.012__1417643111__38_42	H20.33.012	CN	1417643111	5782.280051491477	6365.129327947443	22	272.90909090909093		unknown	1.0	1.0
H20.33.012__1417643111__41_43	H20.33.012__1417643111__41_43	H20.33.012	CN	1417643111	6225.394555664063	6517.461328125	20	137.85		unknown	1.0	1.0
H20.33.012__1417643111__41_42	H20.33.012__1417643111__41_42	H20.33.012	CN	1417643111	6201.918728298611	6375.908022280092	27	147.44444444444446		unknown	1.0	1.0
H20.33.012__1417643111__40_43	H20.33.012__1417643111__40_43	H20.33.012	CN	1417643111	6061.925835503473	6534.934543185764	18	276.22222222222223		unknown	1.0	1.0
H20.33.012__1417643111__44_44	H20.33.012__1417643111__44_44	H20.33.012	CN	1417643111	6692.410622336648	6656.262118252841	22	189.54545454545453		unknown	1.0	1.0
H20.33.012__1417643111__45_43	H20.33.012__1417643111__45_43	H20.33.012	CN	1417643111	6828.909528459822	6535.757463727678	14	270.0		unknown	1.0	1.0
H20.33.012__1417643111__44_41	H20.33.012__1417643111__44_41	H20.33.012	CN	1417643111	6670.723369891827	6227.609525240385	13	298.9230769230769		unknown	1.0	1.0
H20.33.012__1417643111__43_47	H20.33.012__1417643111__43_47	H20.33.012	CN	1417643111	6533.8278245192305	7118.443772536058	13	326.7692307692308		unknown	1.0	1.0
H20.33.012__1417643111__43_43	H20.33.012__1417643111__43_43	H20.33.012	CN	1417643111	6542.113928753397	6514.841043223505	46	194.45652173913044		unknown	1.0	1.0
H20.33.012__1417643111__41_45	H20.33.012__1417643111__41_45	H20.33.012	CN	1417643111	6197.221869574652	6804.021308051215	36	234.08333333333334		unknown	1.0	1.0
H20.33.012__1417643111__42_47	H20.33.012__1417643111__42_47	H20.33.012	CN	1417643111	6379.866040039063	7123.219189453125	20	266.2		unknown	1.0	1.0
H20.33.012__1417643111__42_46	H20.33.012__1417643111__42_46	H20.33.012	CN	1417643111	6354.0543212890625	6985.080169677734	16	242.75		unknown	1.0	1.0
H20.33.012__1417643111__42_44	H20.33.012__1417643111__42_44	H20.33.012	CN	1417643111	6384.384385850694	6668.363254123264	18	370.44444444444446		unknown	1.0	1.0
H20.33.012__1417643111__49_51	H20.33.012__1417643111__49_51	H20.33.012	CN	1417643111	7432.132102272727	7734.329234730114	22	288.77272727272725		unknown	1.0	1.0
H20.33.012__1417643111__51_50	H20.33.012__1417643111__51_50	H20.33.012	CN	1417643111	7718.149498248922	7581.274818157328	29	368.44827586206895		unknown	1.0	1.0
H20.33.012__1417643111__61_49	H20.33.012__1417643111__61_49	H20.33.012	CN	1417643111	9206.149832589286	7416.167108444941	21	382.6666666666667		unknown	1.0	1.0
H20.33.012__1417643111__51_51	H20.33.012__1417643111__51_51	H20.33.012	CN	1417643111	7737.014024522569	7729.798041449652	18	373.8888888888889		unknown	1.0	1.0
H20.33.012__1417643111__58_51	H20.33.012__1417643111__58_51	H20.33.012	CN	1417643111	8753.64052734375	7729.072216796875	10	267.0		unknown	1.0	1.0
H20.33.012__1417643111__53_50	H20.33.012__1417643111__53_50	H20.33.012	CN	1417643111	8043.441852072011	7569.375870414402	23	222.17391304347825		unknown	1.0	1.0
H20.33.012__1417643111__52_50	H20.33.012__1417643111__52_50	H20.33.012	CN	1417643111	7876.06732421875	7565.76076171875	25	356.28		unknown	1.0	1.0
H20.33.012__1417643111__45_50	H20.33.012__1417643111__45_50	H20.33.012	CN	1417643111	6811.326171875	7595.868295242537	67	144.22388059701493		unknown	1.0	1.0
H20.33.012__1417643111__42_51	H20.33.012__1417643111__42_51	H20.33.012	CN	1417643111	6364.705223083496	7716.56217956543	64	249.75		unknown	1.0	1.0
H20.33.012__1417643111__43_50	H20.33.012__1417643111__43_50	H20.33.012	CN	1417643111	6498.385585568986	7572.427881780661	53	310.6792452830189		unknown	1.0	1.0
H20.33.012__1417643111__52_49	H20.33.012__1417643111__52_49	H20.33.012	CN	1417643111	7860.120442708333	7413.827869233631	21	222.1904761904762		unknown	1.0	1.0
H20.33.012__1417643111__53_47	H20.33.012__1417643111__53_47	H20.33.012	CN	1417643111	8019.387670898437	7121.713232421875	20	227.1		unknown	1.0	1.0
H20.33.012__1417643111__43_49	H20.33.012__1417643111__43_49	H20.33.012	CN	1417643111	6521.486239346591	7437.624304569129	33	397.27272727272725		unknown	1.0	1.0
H20.33.012__1417643111__46_49	H20.33.012__1417643111__46_49	H20.33.012	CN	1417643111	6953.31015625	7439.866666666667	15	252.73333333333332		unknown	1.0	1.0
H20.33.012__1417643111__35_45	H20.33.012__1417643111__35_45	H20.33.012	CN	1417643111	5332.22931780134	6832.836146763393	14	330.92857142857144		unknown	1.0	1.0
H20.33.012__1417643111__35_47	H20.33.012__1417643111__35_47	H20.33.012	CN	1417643111	5304.835526315789	7139.999460320723	19	339.5263157894737		unknown	1.0	1.0
H20.33.012__1417643111__35_46	H20.33.012__1417643111__35_46	H20.33.012	CN	1417643111	5321.499849759615	6969.247445913462	13	163.07692307692307		unknown	1.0	1.0
H20.33.012__1417643111__38_48	H20.33.012__1417643111__38_48	H20.33.012	CN	1417643111	5774.948102678572	7285.577752976191	21	295.9047619047619		unknown	1.0	1.0
H20.33.012__1417643111__39_49	H20.33.012__1417643111__39_49	H20.33.012	CN	1417643111	5932.546158854167	7431.895377604166	15	309.73333333333335		unknown	1.0	1.0
H20.33.012__1417643111__39_45	H20.33.012__1417643111__39_45	H20.33.012	CN	1417643111	5922.6943766276045	6833.703308105469	24	311.0833333333333		unknown	1.0	1.0
H20.33.012__1417643111__37_50	H20.33.012__1417643111__37_50	H20.33.012	CN	1417643111	5637.393391927083	7557.293077256944	27	217.07407407407408		unknown	1.0	1.0
H20.33.012__1417643111__39_50	H20.33.012__1417643111__39_50	H20.33.012	CN	1417643111	5920.766538558468	7591.7919921875	31	313.4516129032258		unknown	1.0	1.0
H20.33.012__1417643111__38_50	H20.33.012__1417643111__38_50	H20.33.012	CN	1417643111	5775.286983366936	7574.2167811239915	31	236.80645161290323		unknown	1.0	1.0
H20.33.012__1417643111__38_49	H20.33.012__1417643111__38_49	H20.33.012	CN	1417643111	5782.732212611607	7435.088239397322	21	302.14285714285717		unknown	1.0	1.0
H20.33.012__1417643111__38_47	H20.33.012__1417643111__38_47	H20.33.012	CN	1417643111	5772.590087890625	7112.647433810764	18	398.5		unknown	1.0	1.0
H20.33.012__1417643111__35_48	H20.33.012__1417643111__35_48	H20.33.012	CN	1417643111	5318.45751953125	7275.027045355902	18	390.22222222222223		unknown	1.0	1.0
H20.33.012__1417643111__46_41	H20.33.012__1417643111__46_41	H20.33.012	CN	1417643111	6953.17853655134	6209.765276227678	14	495.42857142857144		unknown	1.0	1.0
H20.33.012__1417643111__47_44	H20.33.012__1417643111__47_44	H20.33.012	CN	1417643111	7137.15665211397	6667.487764246323	17	186.1764705882353		unknown	1.0	1.0
H20.33.012__1417643111__46_43	H20.33.012__1417643111__46_43	H20.33.012	CN	1417643111	6976.8706461588545	6544.2250569661455	24	284.0416666666667		unknown	1.0	1.0
H20.33.012__1417643111__48_43	H20.33.012__1417643111__48_43	H20.33.012	CN	1417643111	7284.798954716435	6520.142071759259	27	195.96296296296296		unknown	1.0	1.0
H20.33.012__1417643111__48_42	H20.33.012__1417643111__48_42	H20.33.012	CN	1417643111	7281.899584960937	6359.40283203125	20	275.95		unknown	1.0	1.0
H20.33.012__1417643111__51_44	H20.33.012__1417643111__51_44	H20.33.012	CN	1417643111	7705.68184037642	6691.620938387784	22	215.22727272727272		unknown	1.0	1.0
H20.33.012__1417643111__67_46	H20.33.012__1417643111__67_46	H20.33.012	CN	1417643111	10110.111511230469	6975.064498901367	32	282.4375		unknown	1.0	1.0
H20.33.012__1417643111__60_47	H20.33.012__1417643111__60_47	H20.33.012	CN	1417643111	9065.231825086805	7087.904405381944	18	320.6111111111111		unknown	1.0	1.0
H20.33.012__1417643111__55_46	H20.33.012__1417643111__55_46	H20.33.012	CN	1417643111	8340.510463169643	6972.034319196428	28	196.10714285714286		unknown	1.0	1.0
H20.33.012__1417643111__54_44	H20.33.012__1417643111__54_44	H20.33.012	CN	1417643111	8183.3431396484375	6709.044158935547	16	179.125		unknown	1.0	1.0
H20.33.012__1417643111__47_45	H20.33.012__1417643111__47_45	H20.33.012	CN	1417643111	7117.185836226852	6827.957139756944	27	291.4074074074074		unknown	1.0	1.0
H20.33.012__1417643111__49_45	H20.33.012__1417643111__49_45	H20.33.012	CN	1417643111	7416.718858506944	6839.786187065973	18	231.0		unknown	1.0	1.0
H20.33.012__1417643111__48_47	H20.33.012__1417643111__48_47	H20.33.012	CN	1417643111	7287.212579900568	7126.108975497159	22	253.8181818181818		unknown	1.0	1.0
H20.33.012__1417643111__48_44	H20.33.012__1417643111__48_44	H20.33.012	CN	1417643111	7267.370452880859	6682.809509277344	16	262.5625		unknown	1.0	1.0
H20.33.012__1417643111__36_54	H20.33.012__1417643111__36_54	H20.33.012	CN	1417643111	5486.690758167613	8154.049422940341	55	183.54545454545453		unknown	1.0	1.0
H20.33.012__1417643111__36_56	H20.33.012__1417643111__36_56	H20.33.012	CN	1417643111	5478.3935546875	8476.679161658654	13	209.6153846153846		unknown	1.0	1.0
H20.33.012__1417643111__38_52	H20.33.012__1417643111__38_52	H20.33.012	CN	1417643111	5760.272520123106	7873.452325994318	33	229.66666666666666		unknown	1.0	1.0
H20.33.012__1417643111__39_51	H20.33.012__1417643111__39_51	H20.33.012	CN	1417643111	5923.630405970982	7725.048618861607	28	227.46428571428572		unknown	1.0	1.0
H20.33.012__1417643111__38_58	H20.33.012__1417643111__38_58	H20.33.012	CN	1417643111	5780.592432561911	8760.375939711084	53	140.8679245283019		unknown	1.0	1.0
H20.33.012__1417643111__39_56	H20.33.012__1417643111__39_56	H20.33.012	CN	1417643111	5916.178150318287	8472.736328125	27	190.44444444444446		unknown	1.0	1.0
H20.33.012__1417643111__39_55	H20.33.012__1417643111__39_55	H20.33.012	CN	1417643111	5920.2471607349535	8319.726345486111	27	236.44444444444446		unknown	1.0	1.0
